year,title,published_at,updated_at,category,nominee,artist,workers,img,winner
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rock Song,This Land,,"Gary Clark Jr., songwriter (Gary Clark Jr.)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/garyclarkjr-spotlight-590678766.png?itok=Wc9C6JCI,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rock Song,Fear Inoculum,,"Danny Carey, Justin Chancellor, Adam Jones & Maynard James Keenan, songwriters (Tool)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Maynard%2BJames%2BKeenan/Maynard%2520James%2520Keenan_1_1_1581619260.jpg?itok=TAz5w4WM,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rock Song,Give Yourself A Try,,"George Daniel, Adam Hann, Matthew Healy & Ross MacDonald, songwriters (The 1975)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Adam%2BHann/Adam%2520Hann_1_1_1581652677.jpg?itok=vc_NxDk4,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rock Song,Harmony Hall,,"Ezra Koenig, songwriter (Vampire Weekend)",,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rock Song,History Repeats,,"Brittany Howard, songwriter (Brittany Howard)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Brittany%2BHoward/Brittany%2520Howard_1_1_1595867701.jpg?itok=xSAUCrab,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rock Album,Social Cues,Cage The Elephant,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Cage%2BThe%2BElephant/Cage%2520The%2520Elephant_1_1_1581551756.jpg?itok=mhAGqzDZ,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rock Album,amo,Bring Me The Horizon,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bring%2BMe%2BThe%2BHorizon/Bring%2520Me%2520the%2520Horizon_1_1_1594058142.jpg?itok=rphfHH9M,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rock Album,In The End,The Cranberries,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/The%2BCranberries/The%2520Cranberries_1_1_1591112980.jpg?itok=dZ8Ba825,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rock Album,Trauma,I Prevail,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/I%2BPrevail/I%2520Prevail_1_1_1594649940.jpg?itok=qc-FAOei,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rock Album,Feral Roots,Rival Sons,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Rival%2BSons/RIVAL%2520SONS_1_1_1582726033.jpg?itok=jibCmcdC,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Alternative Music Album,Father Of The Bride,Vampire Weekend,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Vampire%2BWeekend/Vampire%2520Weekend_1_1_1578387474.jpg?itok=mAj-5E-g,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Alternative Music Album,U.F.O.F.,Big Thief,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Big%2BThief/Big%2520Thief_1_1_1588264774.jpg?itok=KuFHkAOR,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Alternative Music Album,Assume Form,James Blake,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/James%2BBlake/James%2520Blake_1_1_1578387181.jpg?itok=WnKXIx0X,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Alternative Music Album,"I,I",Bon Iver,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bon%2BIver/Bon%2520Iver_1_1_1578385181.jpg?itok=_M1hc5Ux,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Alternative Music Album,Anima,Thom Yorke,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/thom_yorke.png?itok=YO27DEeb,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best R&B Performance,Come Home,Anderson .Paak Featuring André 3000,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Anderson%2B.Paak/Anderson%2520.Paak_1_1_1581551893.jpg?itok=uYzYyy-g,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best R&B Performance,Love Again,Daniel Caesar & Brandy,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Daniel%2BCaesar/Daniel%2520Caesar_1_1_1579536375.jpg?itok=V4d594x2,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best R&B Performance,Could've Been,H.E.R. Featuring Bryson Tiller,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/H.E.R./H.E.R._1_1_1594631035.jpg?itok=ClJe-2MN,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best R&B Performance,Exactly How I Feel,Lizzo Featuring Gucci Mane,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Lizzo/Lizzo_1_1_1583931631.jpg?itok=Gm2FQx4s,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best R&B Performance,Roll Some Mo,Lucky Daye,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/David%2BBrown/David%2520Brown_1_1_1597180238.jpg?itok=hsYrRs_5,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Traditional R&B Performance,Jerome,Lizzo,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Lizzo/Lizzo_1_1_1583931631.jpg?itok=Gm2FQx4s,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Traditional R&B Performance,Time Today,BJ The Chicago Kid,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/BJ%2BThe%2BChicago%2BKid/Bj%2520THE%2520CHICAGO%2520KID_1_1_1581552431.jpg?itok=hktDvQrE,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Traditional R&B Performance,Steady Love,India.Arie,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/indiaarie-spotlight-107148703.png?itok=EhTaEZYR,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Traditional R&B Performance,Real Games,Lucky Daye,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/David%2BBrown/David%2520Brown_1_1_1597180238.jpg?itok=hsYrRs_5,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Traditional R&B Performance,Built For Love,PJ Morton Featuring Jazmine Sullivan,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/PJ%2BMorton/PJ%2520Morton_1_1_1581553476.jpg?itok=jl8z_7qP,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best R&B Song,Say So,,"PJ Morton, songwriter (PJ Morton Featuring JoJo)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/PJ%2BMorton/PJ%2520Morton_1_1_1581553476.jpg?itok=jl8z_7qP,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best R&B Song,Could've Been,,"Dernst Emile II, David “Swagg R’Celious” Harris, H.E.R. & Hue “Soundzfire” Strother, songwriters (H.E.R. Featuring Bryson Tiller)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/H.E.R./H.E.R._1_1_1594631035.jpg?itok=ClJe-2MN,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best R&B Song,Look At Me Now,,"Emily King & Jeremy Most, songwriters (Emily King)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Emily%2BKing/Emily%2520King_1_1_1580223533.jpg?itok=DTv0-T6H,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best R&B Song,No Guidance,,"Chris Brown, Tyler James Bryant, Nija Charles, Aubrey Graham, Anderson Hernandez, Joshua Huizar, Michee Patrick Lebrun, Noah Shebib & Teddy Walton, songwriters (Chris Brown Featuring Drake)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/chrisbrown-spotlight-514044766.png?itok=xc5pU0If,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best R&B Song,Roll Some Mo,,"David Brown, Dernst Emile II & Peter Lee Johnson, songwriters (Lucky Daye)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/David%2BBrown/David%2520Brown_1_1_1597180238.jpg?itok=hsYrRs_5,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Urban Contemporary Album,Cuz I Love You (Deluxe),Lizzo,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Lizzo/Lizzo_1_1_1583931631.jpg?itok=Gm2FQx4s,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Urban Contemporary Album,Apollo XXI,Steve Lacy,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Steve%2BLacy-Moya/Steve%2520Lacy_1_1_1581562287.jpg?itok=ZU1p2eI5,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Urban Contemporary Album,Overload,Georgia Anne Muldrow,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Georgia%2BAnne%2BMuldrow/Georgia%2520Anne%2520Muldrow_1_1_1578387142.jpg?itok=OCD276ut,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Urban Contemporary Album,Saturn,NAO,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/NAO/NAO_1_1_1588264640.jpg?itok=ZAWYuUz0,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Urban Contemporary Album,Being Human In Public,Jessie Reyez,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jessie%2BReyez/Jessie%2520Reyez_1_1_1584702385.jpg?itok=SkNe8sX5,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best R&B Album,Ventura,Anderson .Paak,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Anderson%2B.Paak/Anderson%2520.Paak_1_1_1581551893.jpg?itok=uYzYyy-g,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best R&B Album,1123,BJ The Chicago Kid,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/BJ%2BThe%2BChicago%2BKid/Bj%2520THE%2520CHICAGO%2520KID_1_1_1581552431.jpg?itok=hktDvQrE,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best R&B Album,Painted,Lucky Daye,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/David%2BBrown/David%2520Brown_1_1_1597180238.jpg?itok=hsYrRs_5,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best R&B Album,Ella Mai,Ella Mai,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ella%2BMai/Ella%2520Mai_1_1_1581554582.jpg?itok=535PoMSJ,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best R&B Album,Paul,PJ Morton,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/PJ%2BMorton/PJ%2520Morton_1_1_1581553476.jpg?itok=jl8z_7qP,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rap Performance,Racks In The Middle,Nipsey Hussle Featuring Roddy Ricch & Hit-Boy,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/nispey_hussle.jpg?itok=5_wRiQ7t,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rap Performance,Middle Child,J. Cole,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/J.%2BCole/J.%2520Cole_1_1_1597064506.jpg?itok=55BZ0_qa,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rap Performance,Suge,DaBaby,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/DaBaby/DaBaby_1_1_1594126736.jpg?itok=Wlzj10nP,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rap Performance,Down Bad,"Dreamville Featuring J.I.D, Bas, J. Cole, EARTHGANG & Young Nudy",,https://www.grammy.com/sites/com/files/styles/artist_circle/public/transparent_square_34.png?itok=_tMVdLyt,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rap Performance,Clout,Offset Featuring Cardi B,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Offset/OFFSET_1_1_1591238493.jpg?itok=NxmpVG3X,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rap/Sung Performance,Higher,DJ Khaled Featuring Nipsey Hussle & John Legend,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/DJ%2BKhaled/DJ%2520Khaled_1_1_1595859534.jpg?itok=Oy_XqCIe,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rap/Sung Performance,Drip Too Hard,Lil Baby & Gunna,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Lil%2BBaby/Lil%2520Baby_1_1_1594378564.jpg?itok=M_DemNOu,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rap/Sung Performance,Panini,Lil Nas X,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Montero%2BLamar%2BHill/Lil%2520Nas%2520X_1_1_1581656760.jpg?itok=_YR6dOjI,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rap/Sung Performance,Ballin',Mustard Featuring Roddy Ricch,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dijon%2BMcFarlane/Mustard_1_1_1581371394.jpg?itok=HvY72cZm,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rap/Sung Performance,The London,Young Thug Featuring J. Cole & Travis Scott,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jeffery%2BLamar%2BWilliams/Young%2520Thug_1_1_1581554774.jpg?itok=82TcG3yJ,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rap Song,A Lot,,"Jermaine Cole, Dacoury Natche, 21 Savage & Anthony White, songwriters (21 Savage Featuring J. Cole)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/J.%2BCole/J.%2520Cole_1_1_1597064506.jpg?itok=55BZ0_qa,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rap Song,Bad Idea,,"Chancelor Bennett, Cordae Dunston, Uforo Ebong & Daniel Hackett, songwriters (YBN Cordae Featuring Chance The Rapper)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Chancelor%2BBennett/Chance%2520The%2520Rapper_1_1_1581551756.jpg?itok=sD2KjlWQ,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rap Song,Gold Roses,,"Noel Cadastre, Aubrey Graham, Anderson Hernandez, Khristopher Riddick-Tynes, William Leonard Roberts II, Joshua Quinton Scruggs, Leon Thomas III & Ozan Yildirim, songwriters (Rick Ross Featuring Drake)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Drake/Drake_1_1_1594066654.jpg?itok=SV_b8VHJ,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rap Song,Racks In The Middle,,"Ermias Asghedom, Dustin James Corbett, Greg Allen Davis, Chauncey Hollis, Jr. & Rodrick Moore, songwriters (Nipsey Hussle Featuring Roddy Ricch & Hit-Boy)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/nispey_hussle.jpg?itok=5_wRiQ7t,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rap Song,Suge,,"DaBaby, Jetsonmade & Pooh Beatz, songwriters (DaBaby)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/DaBaby/DaBaby_1_1_1594126736.jpg?itok=Wlzj10nP,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rap Album,Igor,"Tyler, The Creator",,https://www.grammy.com/sites/com/files/styles/artist_circle/public/tylerthecreator-spotlight.png?itok=94E8worH,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rap Album,Revenge Of The Dreamers III,Dreamville,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/transparent_square_34.png?itok=_tMVdLyt,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rap Album,Championships,Meek Mill,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Meek%2BMill/Meek%2520Mill_1_1_1578387296.jpg?itok=cL8i8u2Z,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rap Album,I Am > I Was,21 Savage,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/21%2BSavage/21%2520Savage_1_1_1581552016.jpg?itok=OD45PjAa,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Rap Album,The Lost Boy,YBN Cordae,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/YBN%2BCordae/YBN%2520Cordae_1_1_1581628263.jpg?itok=5X9mFGRP,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Country Solo Performance,Ride Me Back Home,Willie Nelson,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Willie%2BNelson/Willie%2520Nelson_1_1_1578385381.jpg?itok=Dc-WqO_x,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Country Solo Performance,All Your’n,Tyler Childers,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Tyler%2BChilders/Tyler%2520Childers_1_1_1584457124.jpg?itok=36vPBFWp,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Country Solo Performance,Girl Goin' Nowhere,Ashley McBryde,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ashley%2BMcBryde/Ashley%2520McBryde_1_1_1594938725.jpg?itok=wUjMc0xL,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Country Solo Performance,God's Country,Blake Shelton,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Blake%2BShelton/Blake%2520Shelton_1_1_1578387001.jpg?itok=nHF_lLYS,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Country Solo Performance,Bring My Flowers Now,Tanya Tucker,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Tanya%2BTucker/Tanya%2520Tucker_1_1_1595545983.jpg?itok=YUHGrOgo,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Country Duo/Group Performance,Speechless,Dan + Shay,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dan%2B%252B%2BShay/Dan%2520%252B%2520Shay_1_1_1595519839.jpg?itok=YuZpUbdu,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Country Duo/Group Performance,Brand New Man,Brooks & Dunn With Luke Combs,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Brooks%2B%2526%2BDunn/Brooks%2520%2526%2520Dunn_1_1_1596249775.jpg?itok=mibOXkAc,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Country Duo/Group Performance,I Don't Remember Me (Before You),Brothers Osborne,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Brothers%2BOsborne/Brothers%2520Osborne_1_1_1594117254.jpg?itok=CduEn-7S,True
2019,62nd Annual GRAMMY Awards  (2019),2020-05-19T05:10:28-07:00,2020-05-19T05:10:28-07:00,Best Country Duo/Group Performance,The Daughters,Little Big Town,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Little%2BBig%2BTown/Little%2520Big%2520Town_1_1_1595861656.jpg?itok=iuWsqCuA,True
